Service Point Name,Operations,Latitude,Longitude,Address,Location Details,total_capacity_kg,Service Point_x,total_kg,avg_kg,total_bags,avg_bags,Service Point_y,tasks_per_week,weekly_fill_pct,avg_fill_pct,container_count
Terre des Hommes Nijmegen,Textile Collection,51.846977,5.861527,"51.846977, 5.861527",0,0.0,Terre des Hommes Nijmegen,1281.9,98.60769230769232,215.0,16.53846153846154,Terre des Hommes Nijmegen,0.34146341463414637,1.0,1.0,0
Terre des Hommes Eindhoven,Textile Collection,51.425762,5.489521,"51.425762, 5.489521",0,0.0,Terre des Hommes Eindhoven,957.5600000000001,106.39555555555556,190.0,19.0,Terre des Hommes Eindhoven,0.24953095684803003,1.0,1.0,0
Terre des Hommes Hoofddorp,Textile Collection,52.303758,4.692036,"52.303758, 4.692036",0,0.0,Terre des Hommes Hoofddorp,1111.18,158.74,241.0,34.42857142857143,Terre des Hommes Hoofddorp,0.18386491557223267,1.0,1.0,0
"Groene Loper 9, 2665VK te Bleiswijk",Textile Collection,52.008832,4.533564,"52.008832, 4.533564",0,0.0,"Groene Loper 9, 2665VK te Bleiswijk",5.1,5.1,1.0,1.0,"Groene Loper 9, 2665VK te Bleiswijk",0.02626641651031895,1.0,1.0,0
"Weegbreeplantsoen 11, 2651MA te BERKEL EN RODENRIJS",Textile Collection,51.991275,4.465943,"51.991275, 4.465943",0,0.0,"Weegbreeplantsoen 11, 2651MA te BERKEL EN RODENRIJS",15.3,15.3,3.0,3.0,"Weegbreeplantsoen 11, 2651MA te BERKEL EN RODENRIJS",0.02626641651031895,1.0,1.0,0
Quist Schoenen & Outdoor Numansdorp,Textile Collection,51.726839,4.437475,"51.726839, 4.437475",0,0.0,Quist Schoenen & Outdoor Numansdorp,76.07,76.07,20.0,20.0,Quist Schoenen & Outdoor Numansdorp,0.02626641651031895,1.0,1.0,0
"Haverveld 64, 2661VC te Bergschenhoek",Textile Collection,51.989399,4.492426,"51.989399, 4.492426",0,0.0,"Haverveld 64, 2661VC te Bergschenhoek",19.02,19.02,5.0,5.0,"Haverveld 64, 2661VC te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"Weegbreeplantsoen 9, 2651MA te Berkel en Rodenrijs",Textile Collection,51.9908,4.358606,"51.9908, 4.358606",0,0.0,"Weegbreeplantsoen 9, 2651MA te Berkel en Rodenrijs",11.41,11.41,3.0,3.0,"Weegbreeplantsoen 9, 2651MA te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Fluitekruid 3, 2661JB te Bergschenhoek",Textile Collection,51.985507,4.503857,"51.985507, 4.503857",0,0.0,"Fluitekruid 3, 2661JB te Bergschenhoek",7.96,3.98,2.0,1.0,"Fluitekruid 3, 2661JB te Bergschenhoek",0.0525328330206379,1.0,1.0,0
"Zuidersingel 26, 2651AJ te Berkel En Rodenrijs",Textile Collection,51.97449,4.452043,"51.97449, 4.452043",0,0.0,"Zuidersingel 26, 2651AJ te Berkel En Rodenrijs",13.52,13.52,3.0,3.0,"Zuidersingel 26, 2651AJ te Berkel En Rodenrijs",0.02626641651031895,1.0,1.0,0
"Oostmeerlaan 144, 2652AE te Berkel en Rodenrijs",Textile Collection,52.000653,4.466193,"52.000653, 4.466193",0,0.0,"Oostmeerlaan 144, 2652AE te Berkel en Rodenrijs",26.939999999999998,5.388,5.0,1.0,"Oostmeerlaan 144, 2652AE te Berkel en Rodenrijs",0.13133208255159476,1.0,1.0,0
Terre des Hommes Velp,Textile Collection,51.995761,5.972784,"51.995761, 5.972784",0,0.0,Terre des Hommes Velp,3641.93,260.1378571428571,607.0,43.357142857142854,Terre des Hommes Velp,0.36772983114446534,1.0,1.0,0
"Maasstraat 15, 2652DD te Berkel en Rodenrijs",Textile Collection,52.000341,4.468702,"52.000341, 4.468702",0,0.0,"Maasstraat 15, 2652DD te Berkel en Rodenrijs",14.24,14.24,3.0,3.0,"Maasstraat 15, 2652DD te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
Kayori Nijmegen,Textile Collection,51.831437,5.856871,"51.831437, 5.856871",0,0.0,Kayori Nijmegen,0.0,0.0,0.0,0.0,Kayori Nijmegen,0.02626641651031895,0.0,0.0,0
"Castor 60, 2651GW te Berkel en Rodenrijs",Textile Collection,52.003584,4.485655,"52.003584, 4.485655",0,0.0,"Castor 60, 2651GW te Berkel en Rodenrijs",42.38,21.19,8.0,2.6666666666666665,"Castor 60, 2651GW te Berkel en Rodenrijs",0.06566604127579738,1.0,1.0,0
Terre des Hommes Arnhem,Textile Collection,51.987191,5.914272,"51.987191, 5.914272",0,0.0,Terre des Hommes Arnhem,1776.36,98.68666666666667,292.0,16.22222222222222,Terre des Hommes Arnhem,0.4727954971857411,1.0,1.0,0
Droppie - Recyclewinkel,Textile Collection,52.384312,4.875427,"52.384312, 4.875427",0,0.0,Droppie - Recyclewinkel,17573.82,627.6364285714286,3308.0,122.51851851851852,Droppie - Recyclewinkel,0.7223264540337712,1.0,1.0,0
Uitzendbureau Wanted,Textile Collection,51.851559,4.304317,"51.851559, 4.304317",0,0.0,Uitzendbureau Wanted,79.41,79.41,15.0,15.0,Uitzendbureau Wanted,0.02626641651031895,1.0,1.0,0
"Jan Lutmastraat 26, 2871WR te Schoonhoven",Textile Collection,51.9532275,4.8467685,"26, Jan Lutmastraat, Schoonhoven, Krimpenerwaard, South Holland, Netherlands, 2871 WR, Netherlands",0,0.0,"Jan Lutmastraat 26, 2871WR te Schoonhoven",0.0,0.0,0.0,0.0,"Jan Lutmastraat 26, 2871WR te Schoonhoven",0.02626641651031895,0.0,0.0,0
Terres des Hommes Pijnacker,Textile Collection,52.0178403,4.4349961,"1, van Brachtstraat, Pijnacker, Pijnacker-Nootdorp, South Holland, Netherlands, 2641 HG, Netherlands",0,0.0,Terres des Hommes Pijnacker,14515.28,392.3048648648649,3329.0,85.35897435897436,Terres des Hommes Pijnacker,0.9981238273921201,1.0,1.0,0
Workman - Dupal,Textile Collection,51.6935407,5.0493258,"9, Havenweg, Haven, Waalwijk, North Brabant, Netherlands, 5145 NJ, Netherlands",0,0.0,Workman - Dupal,83.83,83.83,15.0,15.0,Workman - Dupal,0.02626641651031895,1.0,1.0,0
"Willem Duysplaats 26, 2652NE te Berkel en Rodenrijs",Textile Collection,51.9937116,4.4583835,"26, Willem Duysplaats, Gouden Harp, Westpolder, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 NE, Netherlands",0,0.0,"Willem Duysplaats 26, 2652NE te Berkel en Rodenrijs",22.95,22.95,4.0,4.0,"Willem Duysplaats 26, 2652NE te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Loodsmandreef 28, 2661SW te Bergschenhoek",Textile Collection,51.9939811,4.5036567,"40, Loodsmandreef, Oosteindsche Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 SW, Netherlands",0,0.0,"Loodsmandreef 28, 2661SW te Bergschenhoek",5.74,5.74,2.0,2.0,"Loodsmandreef 28, 2661SW te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"Andrea Domburgsingel 19, 2651ZJ te Berkel en Rodenrijs",Textile Collection,51.983833,4.4533514,"19, Andrea Domburgsingel, Gouden Podium, Westpolder, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 ZJ, Netherlands",0,0.0,"Andrea Domburgsingel 19, 2651ZJ te Berkel en Rodenrijs",0.0,0.0,0.0,0.0,"Andrea Domburgsingel 19, 2651ZJ te Berkel en Rodenrijs",0.02626641651031895,0.0,0.0,0
"Adelaarsvaren 77, 2661PD te Bergschenhoek",Textile Collection,51.9936791,4.4979014,"77, Adelaarsvaren, Bergsche Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 PD, Netherlands",0,0.0,"Adelaarsvaren 77, 2661PD te Bergschenhoek",18.54,9.27,5.0,2.5,"Adelaarsvaren 77, 2661PD te Bergschenhoek",0.0525328330206379,1.0,1.0,0
RET Krimpen a/d IJssel,Textile Collection,51.9061311,4.5774226,"4, Industrieweg, Stormpolder, Krimpen aan den IJssel, South Holland, Netherlands, 2921 LB, Netherlands",0,0.0,RET Krimpen a/d IJssel,185.54,185.54,35.0,35.0,RET Krimpen a/d IJssel,0.02626641651031895,1.0,1.0,0
RET Waalhaven,Textile Collection,51.8695232,4.4477931,"651, Schulpweg, RET remise Waalhaven, Charlois, Rotterdam, South Holland, Netherlands, 3088 NA, Netherlands",0,0.0,RET Waalhaven,240.79,240.79,54.0,54.0,RET Waalhaven,0.02626641651031895,1.0,1.0,0
RET Sluisjesdijk,Textile Collection,51.8938142,4.4610919,"Waalhaven Noordzijde, Charlois, Rotterdam, South Holland, Netherlands, 3087 AH, Netherlands",0,0.0,RET Sluisjesdijk,684.8,228.26666666666665,120.0,40.0,RET Sluisjesdijk,0.07879924953095685,1.0,1.0,0
"Vogelwikke 6, 2661JE te Bergschenhoek",Textile Collection,51.9853507,4.5052169,"6, Vogelwikke, Dorp, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 JE, Netherlands",0,0.0,"Vogelwikke 6, 2661JE te Bergschenhoek",53.760000000000005,17.92,14.0,4.666666666666667,"Vogelwikke 6, 2661JE te Bergschenhoek",0.07879924953095685,1.0,1.0,0
"Irispark 59, 2651PS te Berkel en Rodenrijs",Textile Collection,51.9802385,4.4633319,"59, Irispark, Bloemenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 PS, Netherlands",0,0.0,"Irispark 59, 2651PS te Berkel en Rodenrijs",15.81,7.905,3.0,1.5,"Irispark 59, 2651PS te Berkel en Rodenrijs",0.0525328330206379,1.0,1.0,0
"Zilvergracht 4, 2652KE te Berkel en Rodenrijs",Textile Collection,51.98982,4.4623385,"4, Zilvergracht, Gouden Uil, Westpolder, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 KE, Netherlands",0,0.0,"Zilvergracht 4, 2652KE te Berkel en Rodenrijs",30.42,30.42,5.0,5.0,"Zilvergracht 4, 2652KE te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Langeveldstraat 10, 2651GD te Berkel en Rodenrijs",Textile Collection,51.9978693,4.4858719,"10, Langeveldstraat, Berkel, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 GD, Netherlands",0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
World of Walking Made,Textile Collection,51.6768194,4.7913444,"The World of Walking, 14, Nieuwstraat, Made, Drimmelen, North Brabant, Netherlands, 4921 CX, Netherlands",0,0.0,World of Walking Made,44.71,22.355,8.0,4.0,World of Walking Made,0.0525328330206379,1.0,1.0,0
"Van Vredenburchlaan 56, 2661VB te Bergschenhoek",Textile Collection,51.9886888,4.4920263,"40, Van Vredenburchlaan, Boterdorp, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 VB, Netherlands",0,0.0,"Van Vredenburchlaan 56, 2661VB te Bergschenhoek",19.53,19.53,4.0,4.0,"Van Vredenburchlaan 56, 2661VB te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"Zuidersingel 70, 2651AK te Berkel en Rodenrijs",Textile Collection,51.9724456,4.4429233,"70, Zuidersingel, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 AK, Netherlands",0,0.0,"Zuidersingel 70, 2651AK te Berkel en Rodenrijs",4.88,4.88,1.0,1.0,"Zuidersingel 70, 2651AK te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Meidoornstraat 25, 2665DM te Bleiswijk",Textile Collection,52.008489,4.5451237,"25, Meidoornstraat, Hoekeindse Zoom, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 DM, Netherlands",0,0.0,"Meidoornstraat 25, 2665DM te Bleiswijk",15.81,15.81,3.0,3.0,"Meidoornstraat 25, 2665DM te Bleiswijk",0.02626641651031895,1.0,1.0,0
"Goudseweg 108, 2821NB te Stolwijk",Textile Collection,51.9845417,4.7544204,"108, Goudseweg, Bilwijk, Stolwijk, Krimpenerwaard, South Holland, Netherlands, 2821 NB, Netherlands",0,0.0,"Goudseweg 108, 2821NB te Stolwijk",56.38,56.38,10.0,10.0,"Goudseweg 108, 2821NB te Stolwijk",0.02626641651031895,1.0,1.0,0
"Lange Stoep 29, 2941AE te Lekkerkerk",Textile Collection,51.8957493,4.6832515,"29, Lange Stoep, Lekkerkerk, Krimpenerwaard, South Holland, Netherlands, 2941 AE, Netherlands",0,0.0,"Lange Stoep 29, 2941AE te Lekkerkerk",18.38,18.38,3.0,3.0,"Lange Stoep 29, 2941AE te Lekkerkerk",0.02626641651031895,1.0,1.0,0
RET Oostzeedijk,Textile Collection,51.9205873,4.5096488,"100, Oostzeedijk, Kralingen-Oost, Kralingen-Crooswijk, Rotterdam, South Holland, Netherlands, 3063 BG, Netherlands",0,0.0,RET Oostzeedijk,450.76,225.38,80.0,40.0,RET Oostzeedijk,0.0525328330206379,1.0,1.0,0
RET Laan op Zuid,Textile Collection,51.9082942,4.4946186,"364, S. van Ravesteynkade, Kop van Zuid, Feijenoord, Rotterdam, South Holland, Netherlands, 3071 ML, Netherlands",0,0.0,RET Laan op Zuid,272.65,136.325,50.0,25.0,RET Laan op Zuid,0.0525328330206379,1.0,1.0,0
"Muiderstraat 74, 2652BW te Berkel en Rodenrijs",Textile Collection,51.9961655,4.4663969,"50, Muiderstraat, Parkwijk, Berkel, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 BV, Netherlands",0,0.0,"Muiderstraat 74, 2652BW te Berkel en Rodenrijs",20.0,20.0,5.0,5.0,"Muiderstraat 74, 2652BW te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Waterkers 24, 2925TJ te Krimpen aan den IJssel",Textile Collection,51.9222767,4.6268958,"24, Waterkers, Krimpen aan den IJssel, South Holland, Netherlands, 2925 TJ, Netherlands",0,0.0,"Waterkers 24, 2925TJ te Krimpen aan den IJssel",134.04,134.04,24.0,24.0,"Waterkers 24, 2925TJ te Krimpen aan den IJssel",0.02626641651031895,1.0,1.0,0
"Oudelandselaan 127, 2652CJ te Berkel en Rodenrijs",Textile Collection,51.9961714,4.4724269,"125, Oudelandselaan, Parkwijk, Berkel, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 CJ, Netherlands",0,0.0,"Oudelandselaan 127, 2652CJ te Berkel en Rodenrijs",0.0,0.0,0.0,0.0,"Oudelandselaan 127, 2652CJ te Berkel en Rodenrijs",0.02626641651031895,0.0,0.0,0
"Slufterhof 13, 2651NK te Berkel en Rodenrijs",Textile Collection,51.9815755,4.4696833,"13, Slufterhof, Parc Rodenrijs, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 NK, Netherlands",0,0.0,"Slufterhof 13, 2651NK te Berkel en Rodenrijs",4.55,4.55,1.0,1.0,"Slufterhof 13, 2651NK te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Hondsroos 11, 2651 XE te Berkel en Rodenrijs",Textile Collection,51.9836557,4.4613872,"11, Hondsroos, Bloemenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 XE, Netherlands",0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
"Futendreef 21, 2665 EP te Bleiswijk",Textile Collection,52.0069477,4.5380856,"23, Futendreef, Oosthoekeind, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 EP, Netherlands",0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
"Van Keulendreef 33, 2661ST te Bergschenhoek",Textile Collection,51.9938588,4.502904,"33, Van Keulendreef, Oosteindsche Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 ST, Netherlands",0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
"Havenstraat 47, 2652BR te Berkel en Rodenrijs",Textile Collection,51.9961806,4.4634871,"47, Havenstraat, Parkwijk, Havenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 BR, Netherlands",0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
"Achterom 31, 2651JH te Berkel en Rodenrijs",Textile Collection,51.995217,4.4754594,"Primera, 5, Achterom, Parkwijk, Berkel, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 EL, Netherlands",0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
"Watermolen 5, 2661LA te Bergschenhoek",Textile Collection,51.9904547,4.502335,"5, Watermolen, Bergsche Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 LA, Netherlands",0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
"Bergweg-zuid 108, 2661CV te Bergschenhoek",Textile Collection,51.9734574,4.49601,"108, Bergweg-zuid, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 CV, Netherlands",0,0.0,"Bergweg-zuid 108, 2661CV te Bergschenhoek",86.53,86.53,19.0,19.0,"Bergweg-zuid 108, 2661CV te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"Irislaan 82, 2651PR te Berkel en Rodenrijs",Textile Collection,51.9809929,4.4637321,"82, Irislaan, Parc Rodenrijs, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 PR, Netherlands",0,0.0,"Irislaan 82, 2651PR te Berkel en Rodenrijs",18.22,18.22,4.0,4.0,"Irislaan 82, 2651PR te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Planetenweg 53, 2651JB te Berkel en Rodenrijs",Textile Collection,52.0066871,4.491452,"53, Planetenweg, Sterrenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 JB, Netherlands",0,0.0,"Planetenweg 53, 2651JB te Berkel en Rodenrijs",10.89,10.89,2.0,2.0,"Planetenweg 53, 2651JB te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Jupiter 75-A, 2651HK te Berkel en Rodenrijs",Textile Collection,52.0055385,4.4868086,"75, Jupiter, Sterrenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 HK, Netherlands",0,0.0,"Jupiter 75-A, 2651HK te Berkel en Rodenrijs",34.34,17.17,6.0,3.0,"Jupiter 75-A, 2651HK te Berkel en Rodenrijs",0.0525328330206379,1.0,1.0,0
"Arendshof 14, 2651WL te Berkel en Rodenrijs",Textile Collection,51.9864904,4.4659067,"14, Arendshof, Vogelwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 WL, Netherlands",0,0.0,"Arendshof 14, 2651WL te Berkel en Rodenrijs",5.44,5.44,1.0,1.0,"Arendshof 14, 2651WL te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Castor 13, 2651GT te Berkel en Rodenrijs",Textile Collection,52.0032025,4.4874875,"Castor, Sterrenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 GZ, Netherlands",0,0.0,"Castor 13, 2651GT te Berkel en Rodenrijs",0.0,0.0,1.0,1.0,"Castor 13, 2651GT te Berkel en Rodenrijs",0.013133208255159476,0.0,0.0,0
"Zwanebloemstraat 27, 2651MG te Berkel en Rodenrijs",Textile Collection,51.9886893,4.4680203,"27, Zwanebloemstraat, Parkwijk, Weidebloemwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 MG, Netherlands",0,0.0,"Zwanebloemstraat 27, 2651MG te Berkel en Rodenrijs",4.99,4.99,1.0,0.5,"Zwanebloemstraat 27, 2651MG te Berkel en Rodenrijs",0.039399624765478425,1.0,1.0,0
"Orteliusdreef 84, 2661RM te Bergschenhoek",Textile Collection,51.9972466,4.5003557,"84, Orteliusdreef, De Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 RM, Netherlands",0,0.0,"Orteliusdreef 84, 2661RM te Bergschenhoek",4.99,4.99,1.0,1.0,"Orteliusdreef 84, 2661RM te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"Noorderkroon 13, 2665BW te Bleiswijk",Textile Collection,52.0101118,4.5479192,"13, Noorderkroon, Hoekeindse Zoom, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 BW, Netherlands",0,0.0,"Noorderkroon 13, 2665BW te Bleiswijk",20.67,20.67,4.0,4.0,"Noorderkroon 13, 2665BW te Bleiswijk",0.02626641651031895,1.0,1.0,0
"Johan van Oldenbarneveltlaan 26, 2651DD te Berkel en Rodenrijs",Textile Collection,51.9913688,4.4760626,"26, Johan van Oldenbarneveltlaan, Parkwijk, Berkel, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 DD, Netherlands",0,0.0,"Johan van Oldenbarneveltlaan 26, 2651DD te Berkel en Rodenrijs",0.0,0.0,0.0,0.0,"Johan van Oldenbarneveltlaan 26, 2651DD te Berkel en Rodenrijs",0.02626641651031895,0.0,0.0,0
"Clausstraat 14, 2661BZ te Bergschenhoek",Textile Collection,51.9895366,4.5034206,"14, Clausstraat, Dorp, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 BZ, Netherlands",0,0.0,"Clausstraat 14, 2661BZ te Bergschenhoek",5.55,5.55,1.0,1.0,"Clausstraat 14, 2661BZ te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"Beukvaren 29, 2661PE te Bergschenhoek",Textile Collection,51.9953725,4.4980471,"29, Beukvaren, De Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 PE, Netherlands",0,0.0,"Beukvaren 29, 2661PE te Bergschenhoek",12.760000000000002,4.253333333333334,4.0,1.0,"Beukvaren 29, 2661PE te Bergschenhoek",0.09193245778611633,1.0,1.0,0
"van Goghlaan 17, 2661SC te Bergschenhoek",Textile Collection,51.9968759,4.5039242,"17, van Goghlaan, Oosteindsche Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 SC, Netherlands",0,0.0,"van Goghlaan 17, 2661SC te Bergschenhoek",10.33,10.33,2.0,2.0,"van Goghlaan 17, 2661SC te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"Edelsteenweg 41, 2651SP te Berkel en Rodenrijs",Textile Collection,52.005362,4.4944391,"39, Edelsteenweg, Edelsteenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 SP, Netherlands",0,0.0,"Edelsteenweg 41, 2651SP te Berkel en Rodenrijs",11.86,11.86,2.0,2.0,"Edelsteenweg 41, 2651SP te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Lekplantsoen 7, 2652AG te Berkel en Rodenrijs",Textile Collection,52.0009711,4.4665576,"3, Lekplantsoen, Parkwijk, Rivierenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 AG, Netherlands",0,0.0,"Lekplantsoen 7, 2652AG te Berkel en Rodenrijs",13.71,13.71,3.0,3.0,"Lekplantsoen 7, 2652AG te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
"Oosterscheldestraat 90, 2652JG te Berkel en Rodenrijs",Textile Collection,51.9998961,4.4702446,"92, Oosterscheldestraat, Parkwijk, Rivierenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 JG, Netherlands",0,0.0,"Oosterscheldestraat 90, 2652JG te Berkel en Rodenrijs",54.480000000000004,27.240000000000002,11.0,5.5,"Oosterscheldestraat 90, 2652JG te Berkel en Rodenrijs",0.0525328330206379,1.0,1.0,0
"Mesdagstraat 12, 2665XK te Bleiswijk",Textile Collection,52.008787,4.5254074,"12, Mesdagstraat, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 XK, Netherlands",0,0.0,"Mesdagstraat 12, 2665XK te Bleiswijk",5.19,5.19,1.0,1.0,"Mesdagstraat 12, 2665XK te Bleiswijk",0.02626641651031895,1.0,1.0,0
"Saffier 74, 2651SX te Berkel en Rodenrijs",Textile Collection,52.0041738,4.4981745,"74, Saffier, Edelsteenwijk, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 SX, Netherlands",0,0.0,"Saffier 74, 2651SX te Berkel en Rodenrijs",14.13,4.71,3.0,1.0,"Saffier 74, 2651SX te Berkel en Rodenrijs",0.07879924953095685,1.0,1.0,0
"Waghenaerdreef 104, 2661RB te Bergschenhoek",Textile Collection,51.9964172,4.4974116,"106, Waghenaerdreef, De Ackers, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 RB, Netherlands",0,0.0,"Waghenaerdreef 104, 2661RB te Bergschenhoek",3.83,3.83,1.0,1.0,"Waghenaerdreef 104, 2661RB te Bergschenhoek",0.02626641651031895,1.0,1.0,0
Wereldkidz Tweesprong,Textile Collection,52.1335773,5.0252682,"OBS Daltonschool Maarssen, Duivenkamp, Maarssenbroek, Maarssen, Stichtse Vecht, Utrecht, Netherlands, 3607 BM, Netherlands",0,0.0,Wereldkidz Tweesprong,1685.26,58.11241379310345,314.0,10.827586206896552,Wereldkidz Tweesprong,0.7617260787992496,1.0,1.0,0
"Emmastraat 33, 2665CR te Bleiswijk",Textile Collection,52.0072716,4.5306289,"33, Emmastraat, De Tuinen, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 CR, Netherlands",0,0.0,"Emmastraat 33, 2665CR te Bleiswijk",3.97,3.97,1.0,1.0,"Emmastraat 33, 2665CR te Bleiswijk",0.02626641651031895,1.0,1.0,0
"Witte de Withstraat 15, 2665AH te Bleiswijk",Textile Collection,52.0143172,4.5287951,"15, Witte de Withstraat, De Tuinen, Bleiswijk, Lansingerland, South Holland, Netherlands, 2665 AH, Netherlands",0,0.0,"Witte de Withstraat 15, 2665AH te Bleiswijk",7.93,7.93,2.0,2.0,"Witte de Withstraat 15, 2665AH te Bleiswijk",0.02626641651031895,1.0,1.0,0
"Vijverlaan 373, 2923TK te Krimpen aan den IJssel",Textile Collection,51.9135046,4.6153129,"385, Vijverlaan, Krimpen aan den IJssel, South Holland, Netherlands, 2923 TL, Netherlands",0,0.0,"Vijverlaan 373, 2923TK te Krimpen aan den IJssel",31.93,15.965,6.0,3.0,"Vijverlaan 373, 2923TK te Krimpen aan den IJssel",0.0525328330206379,1.0,1.0,0
"Europasingel 22, 2661BW te Bergschenhoek",Textile Collection,51.9849449,4.5060273,"22, Europasingel, Dorp, Bergschenhoek, Lansingerland, South Holland, Netherlands, 2661 BW, Netherlands",0,0.0,"Europasingel 22, 2661BW te Bergschenhoek",3.5,3.5,1.0,1.0,"Europasingel 22, 2661BW te Bergschenhoek",0.02626641651031895,1.0,1.0,0
"Bosplaatstraat 16, 2651NR te Berkel en Rodenrijs",Textile Collection,51.9881716,4.4745494,"16, Bosplaatstraat, Parkwijk, Plaszoom, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2651 NR, Netherlands",0,0.0,"Bosplaatstraat 16, 2651NR te Berkel en Rodenrijs",35.9,11.966666666666667,11.0,3.6666666666666665,"Bosplaatstraat 16, 2651NR te Berkel en Rodenrijs",0.07879924953095685,1.0,1.0,0
"Oostmeerlaan 61, 2652CV te Berkel en Rodenrijs",Textile Collection,51.9985305,4.4625258,"61, Oostmeerlaan, Parkwijk, Meerpolder, Berkel en Rodenrijs, Lansingerland, South Holland, Netherlands, 2652 CV, Netherlands",0,0.0,"Oostmeerlaan 61, 2652CV te Berkel en Rodenrijs",10.5,10.5,3.0,3.0,"Oostmeerlaan 61, 2652CV te Berkel en Rodenrijs",0.02626641651031895,1.0,1.0,0
