Date,Operation,Service Point,Material,Actual Amount (Item),Item UOM
2024-04-17 00:00:00,Textile Collection,Renewi Den Haag,Bag Weight,13520.0,kg
2024-04-17 00:00:00,Textile Collection,Renewi Groningen,Bag Weight,12960.0,kg
2024-04-17 00:00:00,Textile Collection,RKBS Fatima,Bag Weight,325.93,kg
2024-04-17 00:00:00,Textile Collection,S.B.B.H Harderwijk,Bag Weight,74.0,kg
2024-04-17 00:00:00,Textile Collection,Stichting Ekulinda,Bag Weight,244.44,kg
2024-04-17 00:00:00,Textile Collection,T Vierschip,Bag Weight,97.78,kg
2024-04-17 00:00:00,Textile Collection,Verkoopschuur Grijpskerke Kringloop,Bag Weight,448.15,kg
2024-04-18 00:00:00,Textile Collection,Basisschool de Akker,Bag Number,40.0,pcs
2024-04-18 00:00:00,Textile Collection,De Fontein,Bag Number,12.0,pcs
2024-04-18 00:00:00,Textile Collection,De Molenweide,Bag Number,12.0,pcs
2024-04-18 00:00:00,Textile Collection,Fridtjof Nansen,Bag Number,20.0,pcs
2024-04-18 00:00:00,Textile Collection,Gereformeerde Kerk Woubrugge,Bag Number,36.0,pcs
2024-04-18 00:00:00,Textile Collection,Het groene eiland,Bag Number,16.0,pcs
2024-04-18 00:00:00,Textile Collection,IKC De Triangel,Bag Number,24.0,pcs
2024-04-18 00:00:00,Textile Collection,ISN Ahi Evran Den Haag,Bag Number,90.0,pcs
2024-04-18 00:00:00,Textile Collection,ISN Anadolu Waddinxveen,Bag Number,40.0,pcs
2024-04-18 00:00:00,Textile Collection,ISN Emir Sultan Amsterdam,Bag Number,18.0,pcs
2024-04-18 00:00:00,Textile Collection,ISN Haci Bayram Amsterdam,Bag Number,115.0,pcs
2024-04-18 00:00:00,Textile Collection,ISN Kocatepe Rotterdam,Bag Number,30.0,pcs
2024-04-18 00:00:00,Textile Collection,ISN Laleli Rotterdam,Bag Number,40.0,pcs
2024-04-18 00:00:00,Textile Collection,ISN Mevlana Rotterdam,Bag Number,70.0,pcs
2024-04-18 00:00:00,Textile Collection,ISN Oranje Kultur Merkezi Zoetermeer,Bag Number,40.0,pcs
2024-04-18 00:00:00,Textile Collection,ISN Sultan Ahmet Delft,Bag Number,38.0,pcs
2024-04-18 00:00:00,Textile Collection,Kind Centrum De Balans,Bag Number,7.0,pcs
2024-04-18 00:00:00,Textile Collection,Kindcentrum Koningskwartier,Bag Number,13.0,pcs
2024-04-18 00:00:00,Textile Collection,Love4yourcloset (nr. 9),Bag Number,0.0,pcs
2024-04-18 00:00:00,Textile Collection,Moskee Ar-Rahman,Bag Number,44.0,pcs
2024-04-18 00:00:00,Textile Collection,Moskee Ayasofya milli gorus Amsterdam,Bag Number,30.0,pcs
2024-04-18 00:00:00,Textile Collection,Moskee Eyup Sultan Amsterdam,Bag Number,17.0,pcs
2024-04-18 00:00:00,Textile Collection,Nutsbasisschool Boldingh,Bag Number,10.0,pcs
2024-04-18 00:00:00,Textile Collection,OG Heldringschool,Bag Number,20.0,pcs
2024-04-18 00:00:00,Textile Collection,PCB Johannes Post,Bag Number,18.0,pcs
2024-04-18 00:00:00,Textile Collection,RET Beverwaard,Bag Number,3.0,pcs
2024-04-18 00:00:00,Textile Collection,RET Kleiweg,Bag Number,3.0,pcs
2024-04-18 00:00:00,Textile Collection,RET 's Gravenweg,Bag Number,2.0,pcs
2024-04-18 00:00:00,Textile Collection,Schildershoeve,Bag Number,4.0,pcs
2024-04-18 00:00:00,Textile Collection,Sint Jozefschool,Bag Number,17.0,pcs
2024-04-18 00:00:00,Textile Collection,Stichting Birlik Rotterdam,Bag Number,42.0,pcs
2024-04-18 00:00:00,Textile Collection,Stichting Huis van de wijk De Nieuwe Nachtegaal,Bag Number,19.0,pcs
2024-04-18 00:00:00,Textile Collection,Stichting Islamic Relief Nederland,Bag Number,21.0,pcs
2024-04-18 00:00:00,Textile Collection,Stichting Islamitisch Centrum Nieuw West - Slotermeer,Bag Number,13.0,pcs
2024-04-18 00:00:00,Textile Collection,Stichting Mescidi Ravza Rotterdam,Bag Number,37.0,pcs
2024-04-18 00:00:00,Textile Collection,Stichting Milli Gorus Cafer-i Sadık,Bag Number,21.0,pcs
2024-04-18 00:00:00,Textile Collection,t Waaygat,Bag Number,2.0,pcs
2024-04-18 00:00:00,Textile Collection,Terres des Hommes,Bag Number,23.0,pcs
2024-04-18 00:00:00,Textile Collection,Basisschool de Akker,Bag Weight,206.97,kg
2024-04-18 00:00:00,Textile Collection,De Fontein,Bag Weight,62.09,kg
2024-04-18 00:00:00,Textile Collection,De Molenweide,Bag Weight,59.57,kg
2024-04-18 00:00:00,Textile Collection,Fridtjof Nansen,Bag Weight,99.28,kg
2024-04-18 00:00:00,Textile Collection,Gereformeerde Kerk Woubrugge,Bag Weight,186.27,kg
2024-04-18 00:00:00,Textile Collection,Het groene eiland,Bag Weight,79.42,kg
2024-04-18 00:00:00,Textile Collection,IKC De Triangel,Bag Weight,119.13,kg
2024-04-18 00:00:00,Textile Collection,ISN Ahi Evran Den Haag,Bag Weight,446.74,kg
2024-04-18 00:00:00,Textile Collection,ISN Anadolu Waddinxveen,Bag Weight,198.55,kg
2024-04-18 00:00:00,Textile Collection,ISN Emir Sultan Amsterdam,Bag Weight,93.13,kg
2024-04-18 00:00:00,Textile Collection,ISN Haci Bayram Amsterdam,Bag Weight,595.02,kg
2024-04-18 00:00:00,Textile Collection,ISN Kocatepe Rotterdam,Bag Weight,133.29,kg
2024-04-18 00:00:00,Textile Collection,ISN Laleli Rotterdam,Bag Weight,177.72,kg
2024-04-18 00:00:00,Textile Collection,ISN Mevlana Rotterdam,Bag Weight,311.02,kg
2024-04-18 00:00:00,Textile Collection,ISN Oranje Kultur Merkezi Zoetermeer,Bag Weight,198.55,kg
2024-04-18 00:00:00,Textile Collection,ISN Sultan Ahmet Delft,Bag Weight,188.62,kg
2024-04-18 00:00:00,Textile Collection,Kind Centrum De Balans,Bag Weight,34.75,kg
2024-04-18 00:00:00,Textile Collection,Kindcentrum Koningskwartier,Bag Weight,64.53,kg
2024-04-18 00:00:00,Textile Collection,Lansingerland ondergronds,Bag Weight,3060.0,kg
2024-04-18 00:00:00,Textile Collection,Love4yourcloset (nr. 9),Bag Weight,0.0,kg
2024-04-18 00:00:00,Textile Collection,Moskee Ar-Rahman,Bag Weight,227.66,kg
2024-04-18 00:00:00,Textile Collection,Moskee Ayasofya milli gorus Amsterdam,Bag Weight,155.22,kg
2024-04-18 00:00:00,Textile Collection,Moskee Eyup Sultan Amsterdam,Bag Weight,87.96,kg
2024-04-18 00:00:00,Textile Collection,Nutsbasisschool Boldingh,Bag Weight,49.64,kg
2024-04-18 00:00:00,Textile Collection,OG Heldringschool,Bag Weight,99.28,kg
2024-04-18 00:00:00,Textile Collection,PCB Johannes Post,Bag Weight,93.13,kg
2024-04-18 00:00:00,Textile Collection,RAD handlos,Bag Weight,7180.0,kg
2024-04-18 00:00:00,Textile Collection,RET Beverwaard,Bag Weight,13.33,kg
2024-04-18 00:00:00,Textile Collection,RET Kleiweg,Bag Weight,13.33,kg
2024-04-18 00:00:00,Textile Collection,RET 's Gravenweg,Bag Weight,8.89,kg
2024-04-18 00:00:00,Textile Collection,Schildershoeve,Bag Weight,19.86,kg
2024-04-18 00:00:00,Textile Collection,Sint Jozefschool,Bag Weight,87.96,kg
2024-04-18 00:00:00,Textile Collection,Stichting Birlik Rotterdam,Bag Weight,186.61,kg
2024-04-18 00:00:00,Textile Collection,Stichting Huis van de wijk De Nieuwe Nachtegaal,Bag Weight,84.42,kg
2024-04-18 00:00:00,Textile Collection,Stichting Islamic Relief Nederland,Bag Weight,108.66,kg
2024-04-18 00:00:00,Textile Collection,Stichting Islamitisch Centrum Nieuw West - Slotermeer,Bag Weight,67.26,kg
2024-04-18 00:00:00,Textile Collection,Stichting Mescidi Ravza Rotterdam,Bag Weight,164.39,kg
2024-04-18 00:00:00,Textile Collection,Stichting Milli Gorus Cafer-i Sadık,Bag Weight,108.66,kg
2024-04-18 00:00:00,Textile Collection,t Waaygat,Bag Weight,9.93,kg
2024-04-18 00:00:00,Textile Collection,Terres des Hommes,Bag Weight,114.17,kg
2024-04-18 00:00:00,Textile Collection,TOG B-keuze,Bag Weight,11024.0,kg
2024-04-18 00:00:00,Textile Collection,TOG origineel,Bag Weight,3736.0,kg
2024-04-19 00:00:00,Textile Collection,Basisschool Radewijnsz,Bag Number,11.0,pcs
2024-04-19 00:00:00,Textile Collection,De Sterrekijker,Bag Number,15.0,pcs
2024-04-19 00:00:00,Textile Collection,Emmaus Overvecht,Bag Number,484.0,pcs
2024-04-19 00:00:00,Textile Collection,IBS Er Riseleh,Bag Number,1.0,pcs
2024-04-19 00:00:00,Textile Collection,ISN Anadolu Leerdam,Bag Number,20.0,pcs
2024-04-19 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Number,85.0,pcs
2024-04-19 00:00:00,Textile Collection,ISN Mimar Sinan Leiden,Bag Number,90.0,pcs
2024-04-19 00:00:00,Textile Collection,ISN Suleyman Celebi Gorinchem,Bag Number,105.0,pcs
2024-04-19 00:00:00,Textile Collection,ISN Sultan Ahmet Zaandam,Bag Number,82.0,pcs
2024-04-19 00:00:00,Textile Collection,Joris de Witte,Bag Number,3.0,pcs
2024-04-19 00:00:00,Textile Collection,Mili Gorus Zaandam,Bag Number,31.0,pcs
2024-04-19 00:00:00,Textile Collection,Milieustraat Lansingerland,Bag Number,212.0,pcs
2024-04-19 00:00:00,Textile Collection,Milli gorus Fatih Haarlem,Bag Number,70.0,pcs
2024-04-19 00:00:00,Textile Collection,Moskee Furkan Haarlem,Bag Number,26.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Fregat,Bag Number,41.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Groenewoud,Bag Number,0.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Number,72.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Number,43.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Number,0.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Number,62.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Milieustraat Mosterweg,Bag Number,59.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Rivierlaan,Bag Number,39.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Schoollaan,Bag Number,0.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Selma Lagerlofstraat,Bag Number,25.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Sterrenhof,Bag Number,0.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Vlinderveen,Bag Number,35.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis - Winterakker,Bag Number,0.0,pcs
2024-04-19 00:00:00,Textile Collection,Reinis- Weegschaal,Bag Number,0.0,pcs
2024-04-19 00:00:00,Textile Collection,Savioschool,Bag Number,19.0,pcs
2024-04-19 00:00:00,Textile Collection,Sint Jan Baptist,Bag Number,40.0,pcs
2024-04-19 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Number,30.0,pcs
2024-04-19 00:00:00,Textile Collection,Van Asch van Wijckschool,Bag Number,40.0,pcs
2024-04-19 00:00:00,Textile Collection,Wawollie Utrecht,Bag Number,135.0,pcs
2024-04-19 00:00:00,Textile Collection,Weggeefwinkel Leiden,Bag Number,35.0,pcs
2024-04-19 00:00:00,Textile Collection,Wereldkidz Bontenest,Bag Number,13.0,pcs
2024-04-19 00:00:00,Textile Collection,Basisschool Radewijnsz,Bag Weight,59.87,kg
2024-04-19 00:00:00,Textile Collection,De Sterrekijker,Bag Weight,69.88,kg
2024-04-19 00:00:00,Textile Collection,Emmaus Overvecht,Bag Weight,2408.84,kg
2024-04-19 00:00:00,Textile Collection,IBS Er Riseleh,Bag Weight,4.66,kg
2024-04-19 00:00:00,Textile Collection,ISN Anadolu Leerdam,Bag Weight,108.86,kg
2024-04-19 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Weight,462.66,kg
2024-04-19 00:00:00,Textile Collection,ISN Mimar Sinan Leiden,Bag Weight,419.29,kg
2024-04-19 00:00:00,Textile Collection,ISN Suleyman Celebi Gorinchem,Bag Weight,571.52,kg
2024-04-19 00:00:00,Textile Collection,ISN Sultan Ahmet Zaandam,Bag Weight,382.02,kg
2024-04-19 00:00:00,Textile Collection,Joris de Witte,Bag Weight,13.98,kg
2024-04-19 00:00:00,Textile Collection,Mili Gorus Zaandam,Bag Weight,144.42,kg
2024-04-19 00:00:00,Textile Collection,Milieustraat Lansingerland,Bag Weight,992.9300000000001,kg
2024-04-19 00:00:00,Textile Collection,Milli gorus Fatih Haarlem,Bag Weight,326.11,kg
2024-04-19 00:00:00,Textile Collection,Moskee Furkan Haarlem,Bag Weight,121.13,kg
2024-04-19 00:00:00,Textile Collection,Opnieuw&Co,Bag Weight,3640.0,kg
2024-04-19 00:00:00,Textile Collection,Reinis - Fregat,Bag Weight,174.03,kg
2024-04-19 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Weight,305.62,kg
2024-04-19 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Weight,182.52,kg
2024-04-19 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Weight,263.17,kg
2024-04-19 00:00:00,Textile Collection,Reinis - Milieustraat Mosterweg,Bag Weight,250.44,kg
2024-04-19 00:00:00,Textile Collection,Reinis - Rivierlaan,Bag Weight,165.54,kg
2024-04-19 00:00:00,Textile Collection,Reinis - Selma Lagerlofstraat,Bag Weight,106.12,kg
2024-04-19 00:00:00,Textile Collection,Reinis - Vlinderveen,Bag Weight,148.56,kg
2024-04-19 00:00:00,Textile Collection,Savioschool,Bag Weight,88.52,kg
2024-04-19 00:00:00,Textile Collection,Sint Jan Baptist,Bag Weight,186.35,kg
2024-04-19 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Weight,163.29,kg
2024-04-19 00:00:00,Textile Collection,TOG origineel,Bag Weight,4583.0,kg
2024-04-19 00:00:00,Textile Collection,Van Asch van Wijckschool,Bag Weight,217.72,kg
2024-04-19 00:00:00,Textile Collection,Wawollie Utrecht,Bag Weight,682.13,kg
2024-04-19 00:00:00,Textile Collection,Weggeefwinkel Leiden,Bag Weight,163.06,kg
2024-04-19 00:00:00,Textile Collection,Wereldkidz Bontenest,Bag Weight,70.76,kg
2024-04-22 00:00:00,Textile Collection,Aldi Nieuwerkerk,Bag Number,11.0,pcs
2024-04-22 00:00:00,Textile Collection,De Kameleon,Bag Number,18.0,pcs
2024-04-22 00:00:00,Textile Collection,Dr Schaepschool Evertsenstraat,Bag Number,12.0,pcs
2024-04-22 00:00:00,Textile Collection,Dr Schaepschool Hovystraat,Bag Number,4.0,pcs
2024-04-22 00:00:00,Textile Collection,Dr Schaepschool Marijkesingel,Bag Number,21.0,pcs
2024-04-22 00:00:00,Textile Collection,HC Barendrecht,Bag Number,12.0,pcs
2024-04-22 00:00:00,Textile Collection,ISN Alblasserdam,Bag Number,36.0,pcs
2024-04-22 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Number,116.0,pcs
2024-04-22 00:00:00,Textile Collection,ISN Ulu Utrecht,Bag Number,75.0,pcs
2024-04-22 00:00:00,Textile Collection,Julianaschool,Bag Number,28.0,pcs
2024-04-22 00:00:00,Textile Collection,KBS de Toermalijn,Bag Number,22.0,pcs
2024-04-22 00:00:00,Textile Collection,KC De Notenbalk,Bag Number,33.0,pcs
2024-04-22 00:00:00,Textile Collection,Kindcentrum IJsselmonde,Bag Number,20.0,pcs
2024-04-22 00:00:00,Textile Collection,Kindcentrum Juliana,Bag Number,14.0,pcs
2024-04-22 00:00:00,Textile Collection,Kledingbank Nieuwegein geroofd,Bag Number,40.0,pcs
2024-04-22 00:00:00,Textile Collection,Kledingbank Nieuwegein Origineel,Bag Number,22.0,pcs
2024-04-22 00:00:00,Textile Collection,Koningin Wilhelmina school,Bag Number,17.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Breeweer 1,Bag Number,32.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Burgemeester Neetstraat 1,Bag Number,40.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Dijklaan 15,Bag Number,40.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Geerlaan 1,Bag Number,17.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Number,80.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Groenland 37,Bag Number,40.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Johan Brouckplein 1,Bag Number,69.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Kerkweg 1,Bag Number,15.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Kivietslaan,Bag Number,110.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Kleine haven 11,Bag Number,80.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Koningin Julianastraat 77,Bag Number,35.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Meidoornstraat 84,Bag Number,44.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Milieustraat Veerweg,Bag Number,65.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Pleinstraat 9,Bag Number,80.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Potgieterstraat 1,Bag Number,40.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Rozenlaan 1,Bag Number,90.0,pcs
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Weidelaan 1,Bag Number,40.0,pcs
2024-04-22 00:00:00,Textile Collection,Mili Gorus Utrecht,Bag Number,35.0,pcs
2024-04-22 00:00:00,Textile Collection,Nehemia Zwijndrecht,Bag Number,40.0,pcs
2024-04-22 00:00:00,Textile Collection,OBS De Wielen,Bag Number,27.0,pcs
2024-04-22 00:00:00,Textile Collection,Reinis - Groenewoud,Bag Number,62.0,pcs
2024-04-22 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Number,42.0,pcs
2024-04-22 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Number,29.0,pcs
2024-04-22 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Number,43.0,pcs
2024-04-22 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Number,29.0,pcs
2024-04-22 00:00:00,Textile Collection,Reinis - Prinses Ireneplein,Bag Number,3.0,pcs
2024-04-22 00:00:00,Textile Collection,Reinis - Schoollaan,Bag Number,5.0,pcs
2024-04-22 00:00:00,Textile Collection,Reinis - Winterakker,Bag Number,54.0,pcs
2024-04-22 00:00:00,Textile Collection,Samenwerkingsschool De Pelikaan,Bag Number,15.0,pcs
2024-04-22 00:00:00,Textile Collection,SPON de Steenen Kamer,Bag Number,3.0,pcs
2024-04-22 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Number,28.0,pcs
2024-04-22 00:00:00,Textile Collection,VSO de Stroom,Bag Number,33.0,pcs
2024-04-22 00:00:00,Textile Collection,Aldi Nieuwerkerk,Bag Weight,50.25,kg
2024-04-22 00:00:00,Textile Collection,De Kameleon,Bag Weight,86.1,kg
2024-04-22 00:00:00,Textile Collection,Dr Schaepschool Evertsenstraat,Bag Weight,57.4,kg
2024-04-22 00:00:00,Textile Collection,Dr Schaepschool Hovystraat,Bag Weight,19.13,kg
2024-04-22 00:00:00,Textile Collection,Dr Schaepschool Marijkesingel,Bag Weight,100.45,kg
2024-04-22 00:00:00,Textile Collection,HC Barendrecht,Bag Weight,57.4,kg
2024-04-22 00:00:00,Textile Collection,ISN Alblasserdam,Bag Weight,172.2,kg
2024-04-22 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Weight,609.37,kg
2024-04-22 00:00:00,Textile Collection,ISN Ulu Utrecht,Bag Weight,393.99,kg
2024-04-22 00:00:00,Textile Collection,Julianaschool,Bag Weight,133.93,kg
2024-04-22 00:00:00,Textile Collection,KBS de Toermalijn,Bag Weight,105.23,kg
2024-04-22 00:00:00,Textile Collection,KC De Notenbalk,Bag Weight,157.85,kg
2024-04-22 00:00:00,Textile Collection,Kindcentrum IJsselmonde,Bag Weight,95.67,kg
2024-04-22 00:00:00,Textile Collection,Kindcentrum Juliana,Bag Weight,66.97,kg
2024-04-22 00:00:00,Textile Collection,Kledingbank Nieuwegein geroofd,Bag Weight,210.13,kg
2024-04-22 00:00:00,Textile Collection,Kledingbank Nieuwegein Origineel,Bag Weight,115.57,kg
2024-04-22 00:00:00,Textile Collection,Koningin Wilhelmina school,Bag Weight,80.72,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Breeweer 1,Bag Weight,146.17,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Burgemeester Neetstraat 1,Bag Weight,182.71,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Dijklaan 15,Bag Weight,189.94,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Geerlaan 1,Bag Weight,77.65,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Weight,379.88,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Groenland 37,Bag Weight,189.94,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Johan Brouckplein 1,Bag Weight,315.18,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Kerkweg 1,Bag Weight,68.52,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Kivietslaan,Bag Weight,502.46,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Kleine haven 11,Bag Weight,365.43,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Koningin Julianastraat 77,Bag Weight,166.2,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Meidoornstraat 84,Bag Weight,208.93,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Milieustraat Veerweg,Bag Weight,308.65,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Pleinstraat 9,Bag Weight,379.88,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Potgieterstraat 1,Bag Weight,189.94,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Rozenlaan 1,Bag Weight,411.11,kg
2024-04-22 00:00:00,Textile Collection,Krimpenerwaard - Weidelaan 1,Bag Weight,189.94,kg
2024-04-22 00:00:00,Textile Collection,Mili Gorus Utrecht,Bag Weight,183.86,kg
2024-04-22 00:00:00,Textile Collection,Nehemia Zwijndrecht,Bag Weight,191.33,kg
2024-04-22 00:00:00,Textile Collection,OBS De Wielen,Bag Weight,129.15,kg
2024-04-22 00:00:00,Textile Collection,RAD onderlos,Bag Weight,2760.0,kg
2024-04-22 00:00:00,Textile Collection,Reinis - Groenewoud,Bag Weight,243.36,kg
2024-04-22 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Weight,164.85,kg
2024-04-22 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Weight,113.83,kg
2024-04-22 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Weight,168.78,kg
2024-04-22 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Weight,113.83,kg
2024-04-22 00:00:00,Textile Collection,Reinis - Prinses Ireneplein,Bag Weight,11.78,kg
2024-04-22 00:00:00,Textile Collection,Reinis - Schoollaan,Bag Weight,19.63,kg
2024-04-22 00:00:00,Textile Collection,Reinis - Winterakker,Bag Weight,211.96,kg
2024-04-22 00:00:00,Textile Collection,Renewi Den Haag,Bag Weight,4580.0,kg
2024-04-22 00:00:00,Textile Collection,Samenwerkingsschool De Pelikaan,Bag Weight,68.52,kg
2024-04-22 00:00:00,Textile Collection,SPON de Steenen Kamer,Bag Weight,14.35,kg
2024-04-22 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Weight,147.09,kg
2024-04-22 00:00:00,Textile Collection,VSO de Stroom,Bag Weight,157.85,kg
